20084020	CS702	1	25	20	0	11	0	0	0	1
20084020	CS702	2	45	16	0	10	0	1	0	0
20084020	CS702	3	30	8	0	0	0	3	0	1
20084045	CS702	1	25	14	0	13	0	0	0	2
20084045	CS702	2	45	4	0	0	0	6	0	1
20084045	CS702	3	30	0	0	0	0	0	0	0
20084111	CS702	1	25	4	0	0	2	0	0	0
20084111	CS702	2	45	23	0	0	0	14	3	2
20084111	CS702	3	30	1	0	0	1	0	0	1
20084043	CS702	1	25	12	0	8	0	3	0	2
20084043	CS702	2	45	13	0	0	0	10	4	1
20084043	CS702	3	30	4	0	0	0	0	0	2
20084026	CS702	1	25	25	1	0	1	2	2	3
20084026	CS702	2	45	20	0	0	0	0	0	0
20084026	CS702	3	30	0	0	0	1	0	0	0
20084097	CS702	1	25	5	0	0	1	0	1	0
20084097	CS702	2	45	30	0	0	0	0	0	0
20084097	CS702	3	30	0	0	0	0	0	0	0
20085070	CS702	1	25	20	2	0	1	0	2	4
20085070	CS702	2	45	30	0	0	0	0	0	0
20085070	CS702	3	30	0	0	0	0	0	0	0
20084089	CS702	1	25	30	0	0	0	9	2	1
20084089	CS702	2	45	0	0	0	0	0	0	0
20084089	CS702	3	30	0	0	0	0	0	0	0
20084032	CS702	1	25	10	0	0	0	0	1	0
20084032	CS702	2	45	15	0	0	0	0	0	0
20084032	CS702	3	30	0	0	0	1	0	0	0
20084110	CS702	1	25	15	3	0	2	0	3	3
20084110	CS702	2	45	20	0	0	0	0	0	0
20084110	CS702	3	30	3	1	0	0	1	0	0
20084014	CS702	1	25	25	2	0	2	0	2	4
20084014	CS702	2	45	12	0	0	0	0	0	0
20084014	CS702	3	30	0	2	0	0	0	0	1
20084096	CS702	1	25	10	1	0	1	0	1	1
20084096	CS702	2	45	20	0	0	0	0	0	0
20084096	CS702	3	30	3	2	0	0	1	0	1
20084018	CS702	1	25	20	2	0	2	0	2	5
20084018	CS702	2	45	30	0	0	0	0	0	0
20084018	CS702	3	30	3	2	0	0	0	0	1
20084031	CS702	1	25	30	0	0	0	0	0	0
20084031	CS702	2	45	20	0	0	0	0	0	0
20084031	CS702	3	30	0	2	0	0	0	0	1
20084095	CS702	1	25	30	0	0	2	3	2	2
20084095	CS702	2	45	10	0	0	0	0	0	0
20084095	CS702	3	30	0	0	0	0	0	0	0
20084068	CS702	1	25	20	0	3	0	0	0	0
20084068	CS702	2	45	20	0	0	0	0	0	0
20084068	CS702	3	30	3	1	0	0	0	0	1
20084087	CS702	1	25	25	0	0	2	0	2	2
20084087	CS702	2	45	35	0	0	0	0	0	0
20084087	CS702	3	30	3	0	2	0	0	0	0
20084034	CS702	1	25	25	0	5	2	0	2	2
20084034	CS702	2	45	30	0	0	0	0	0	0
20084034	CS702	3	30	3	1	0	1	0	0	0
20084046	CS702	1	25	30	2	0	1	0	3	2
20084046	CS702	2	45	45	0	0	0	0	0	0
20084046	CS702	3	30	0	0	0	1	0	0	0
20082024	CS702	1	25	25	0	0	5	0	5	2
20082024	CS702	2	45	10	0	0	0	0	0	0
20082024	CS702	3	30	3	0	0	1	0	1	0
